merchant_id,risk_label,composite_risk_score
RDS-04299,0,0.15
RDS-04300,0,0.1
RDS-04301,0,0.15
RDS-04302,2,0.65
RDS-04303,0,0.15
RDS-04304,0,0.1
RDS-04305,0,0.0
RDS-04306,1,0.4
RDS-04307,0,0.1
RDS-04308,2,0.5
RDS-04309,0,0.12
RDS-04310,0,0.15
RDS-04311,1,0.3
RDS-04312,1,0.27
RDS-04313,0,0.15
RDS-04314,1,0.27
RDS-04315,3,0.77
RDS-04316,0,0.12
RDS-04317,0,0.15
RDS-04318,1,0.27
RDS-04319,1,0.27
RDS-04320,0,0.15
RDS-04321,1,0.3
RDS-04322,0,0.0
RDS-04323,1,0.3
RDS-04324,1,0.3
RDS-04325,0,0.15
RDS-04326,0,0.15
RDS-04327,0,0.0
RDS-04328,0,0.0
RDS-04329,0,0.15
RDS-04330,1,0.27
RDS-04331,0,0.1
RDS-04332,0,0.0
RDS-04333,1,0.25
RDS-04334,0,0.12
RDS-04335,2,0.67
RDS-04336,0,0.0
RDS-04337,0,0.15
RDS-04338,1,0.27
RDS-04339,0,0.1
RDS-04340,3,0.77
RDS-04341,1,0.25
RDS-04342,0,0.15
RDS-04343,0,0.15
RDS-04344,0,0.0
RDS-04345,0,0.12
RDS-04346,2,0.65
RDS-04347,0,0.0
RDS-04348,1,0.3
RDS-04349,0,0.0
RDS-04350,0,0.15
RDS-04351,0,0.0
RDS-04352,0,0.1
RDS-04353,1,0.25
RDS-04354,2,0.65
RDS-04355,0,0.0
RDS-04356,1,0.22
RDS-04357,0,0.1
RDS-04358,1,0.42
RDS-04359,0,0.15
RDS-04360,0,0.0
RDS-04361,3,0.7
RDS-04362,0,0.15
RDS-04363,1,0.27
RDS-04364,3,0.77
RDS-04365,1,0.37
RDS-04366,1,0.27
RDS-04367,0,0.12
RDS-04368,0,0.0
RDS-04369,2,0.55
RDS-04370,1,0.4
RDS-04371,1,0.27
RDS-04372,0,0.0
RDS-04373,0,0.0
RDS-04374,1,0.22
RDS-04375,3,0.77
RDS-04376,0,0.0
RDS-04377,0,0.12
RDS-04378,0,0.12
RDS-04379,0,0.0
RDS-04380,0,0.15
RDS-04381,0,0.0
RDS-04382,0,0.0
RDS-04383,1,0.25
RDS-04384,0,0.0
RDS-04385,1,0.27
RDS-04386,1,0.27
RDS-04387,0,0.12
RDS-04388,0,0.12
RDS-04389,0,0.12
RDS-04390,1,0.37
RDS-04391,1,0.22
RDS-04392,0,0.0
RDS-04393,0,0.15
RDS-04394,1,0.25
RDS-04395,1,0.25
RDS-04396,1,0.37
RDS-04397,1,0.27
RDS-04398,1,0.4
RDS-04399,0,0.15
RDS-04400,0,0.15
RDS-04401,0,0.12
RDS-04402,2,0.5
RDS-04403,0,0.15
RDS-04404,0,0.12
RDS-04405,1,0.42
RDS-04406,1,0.42
RDS-04407,1,0.27
RDS-04408,1,0.25
RDS-04409,0,0.0
RDS-04410,0,0.15
RDS-04411,0,0.12
RDS-04412,1,0.37
RDS-04413,0,0.0
RDS-04414,1,0.4
RDS-04415,1,0.37
RDS-04416,1,0.25
RDS-04417,1,0.35
RDS-04418,0,0.0
RDS-04419,0,0.0
RDS-04420,1,0.35
RDS-04421,1,0.35
RDS-04422,1,0.27
RDS-04423,1,0.42
RDS-04424,1,0.27
RDS-04425,1,0.25
RDS-04426,0,0.1
RDS-04427,0,0.15
RDS-04428,0,0.12
RDS-04429,2,0.62
RDS-04430,1,0.27
RDS-04431,1,0.22
RDS-04432,2,0.52
RDS-04433,2,0.67
RDS-04434,0,0.0
RDS-04435,0,0.0
RDS-04436,1,0.27
RDS-04437,2,0.65
RDS-04438,1,0.42
RDS-04439,2,0.65
RDS-04440,0,0.15
RDS-04441,2,0.55
RDS-04442,2,0.52
RDS-04443,1,0.25
RDS-04444,0,0.15
RDS-04445,0,0.15
RDS-04446,1,0.3
RDS-04447,1,0.37
RDS-04448,1,0.3
RDS-04449,1,0.4
RDS-04450,0,0.15
RDS-04451,1,0.3
RDS-04452,0,0.0
RDS-04453,0,0.1
RDS-04454,1,0.27
RDS-04455,1,0.27
RDS-04456,1,0.4
RDS-04457,1,0.25
RDS-04458,2,0.52
RDS-04459,0,0.1
RDS-04460,1,0.27
RDS-04461,0,0.12
RDS-04462,1,0.27
RDS-04463,1,0.27
RDS-04464,0,0.15
RDS-04465,0,0.0
RDS-04466,1,0.25
RDS-04467,0,0.0
RDS-04468,0,0.15
RDS-04469,1,0.3
RDS-04470,1,0.35
RDS-04471,0,0.0
RDS-04472,1,0.27
RDS-04473,1,0.3
RDS-04474,1,0.22
RDS-04475,0,0.0
RDS-04476,1,0.25
RDS-04477,0,0.1
RDS-04478,0,0.15
RDS-04479,0,0.12
RDS-04480,1,0.27
RDS-04481,1,0.37
RDS-04482,0,0.0
RDS-04483,2,0.67
RDS-04484,1,0.3
RDS-04485,1,0.25
RDS-04486,0,0.15
RDS-04487,2,0.52
RDS-04488,0,0.0
RDS-04489,1,0.35
RDS-04490,0,0.15
RDS-04491,0,0.12
RDS-04492,1,0.25
RDS-04493,0,0.1
RDS-04494,1,0.27
RDS-04495,1,0.42
RDS-04496,0,0.12
RDS-04497,1,0.3
RDS-04498,1,0.25
RDS-04499,1,0.42
RDS-04500,0,0.0
RDS-04501,1,0.27
RDS-04502,0,0.15
RDS-04503,1,0.27
RDS-04504,0,0.0
RDS-04505,0,0.12
RDS-04506,0,0.0
RDS-04507,0,0.12
RDS-04508,0,0.0
RDS-04509,0,0.12
RDS-04510,2,0.52
RDS-04511,1,0.27
RDS-04512,1,0.3
RDS-04513,1,0.3
RDS-04514,1,0.3
RDS-04515,2,0.65
RDS-04516,0,0.15
RDS-04517,0,0.15
RDS-04518,0,0.0
RDS-04519,1,0.3
RDS-04520,2,0.67
RDS-04521,0,0.15
RDS-04522,1,0.25
RDS-04523,0,0.0
RDS-04524,0,0.0
RDS-04525,1,0.27
RDS-04526,1,0.4
RDS-04527,0,0.1
RDS-04528,1,0.4
RDS-04529,0,0.0
RDS-04530,0,0.0
RDS-04531,1,0.42
RDS-04532,2,0.62
RDS-04533,1,0.27
RDS-04534,0,0.12
RDS-04535,2,0.67
RDS-04536,1,0.25
RDS-04537,0,0.15
RDS-04538,0,0.15
RDS-04539,0,0.15
RDS-04540,0,0.15
RDS-04541,0,0.1
RDS-04542,1,0.3
RDS-04543,0,0.0
RDS-04544,2,0.55
RDS-04545,0,0.15
RDS-04546,0,0.15
RDS-04547,1,0.27
RDS-04548,0,0.15
RDS-04549,0,0.12
RDS-04550,2,0.5
RDS-04551,0,0.15
RDS-04552,0,0.0
RDS-04553,0,0.15
RDS-04554,1,0.3
RDS-04555,1,0.25
RDS-04556,1,0.22
RDS-04557,1,0.27
RDS-04558,0,0.15
RDS-04559,0,0.15
RDS-04560,0,0.0
RDS-04561,1,0.25
RDS-04562,0,0.0
RDS-04563,1,0.4
RDS-04564,0,0.0
RDS-04565,0,0.0
RDS-04566,0,0.0
RDS-04567,1,0.27
RDS-04568,0,0.15
RDS-04569,1,0.37
RDS-04570,1,0.3
RDS-04571,0,0.0
RDS-04572,1,0.42
RDS-04573,1,0.22
RDS-04574,0,0.0
RDS-04575,1,0.27
RDS-04576,3,0.77
RDS-04577,0,0.15
RDS-04578,1,0.4
RDS-04579,1,0.42
RDS-04580,0,0.0
RDS-04581,1,0.27
RDS-04582,0,0.12
RDS-04583,1,0.27
RDS-04584,1,0.3
RDS-04585,0,0.1
RDS-04586,1,0.27
RDS-04587,1,0.27
RDS-04588,0,0.15
RDS-04589,3,0.77
RDS-04590,0,0.0
RDS-04591,1,0.3
RDS-04592,0,0.15
RDS-04593,1,0.37
RDS-04594,0,0.12
RDS-04595,0,0.15
RDS-04596,0,0.12
RDS-04597,0,0.1
RDS-04598,1,0.35
RDS-04599,1,0.3
RDS-04600,2,0.52
RDS-04601,0,0.0
RDS-04602,0,0.15
RDS-04603,0,0.15
RDS-04604,0,0.0
RDS-04605,0,0.15
RDS-04606,1,0.42
RDS-04607,1,0.27
RDS-04608,0,0.15
RDS-04609,1,0.3
RDS-04610,0,0.0
RDS-04611,0,0.0
RDS-04612,1,0.25
RDS-04613,1,0.25
RDS-04614,0,0.12
RDS-04615,1,0.3
RDS-04616,1,0.37
RDS-04617,0,0.15
RDS-04618,3,0.7
RDS-04619,0,0.15
RDS-04620,0,0.12
RDS-04621,1,0.27
RDS-04622,0,0.0
RDS-04623,0,0.12
RDS-04624,1,0.27
RDS-04625,1,0.27
RDS-04626,0,0.15
RDS-04627,0,0.15
RDS-04628,1,0.42
RDS-04629,0,0.12
RDS-04630,1,0.37
RDS-04631,0,0.12
RDS-04632,2,0.65
RDS-04633,2,0.5
RDS-04634,0,0.0
RDS-04635,0,0.1
RDS-04636,0,0.15
RDS-04637,0,0.0
RDS-04638,1,0.3
RDS-04639,0,0.0
RDS-04640,1,0.22
RDS-04641,0,0.0
RDS-04642,0,0.15
RDS-04643,0,0.12
RDS-04644,2,0.67
RDS-04645,2,0.65
RDS-04646,2,0.52
RDS-04647,2,0.65
RDS-04648,0,0.12
RDS-04649,0,0.0
RDS-04650,0,0.0
RDS-04651,1,0.4
RDS-04652,0,0.12
RDS-04653,1,0.27
RDS-04654,0,0.0
RDS-04655,0,0.12
RDS-04656,1,0.3
RDS-04657,0,0.0
RDS-04658,0,0.0
RDS-04659,0,0.1
RDS-04660,0,0.15
RDS-04661,0,0.15
RDS-04662,0,0.15
RDS-04663,1,0.25
RDS-04664,0,0.15
RDS-04665,2,0.52
RDS-04666,1,0.25
RDS-04667,2,0.5
RDS-04668,0,0.15
RDS-04669,0,0.12
RDS-04670,1,0.27
RDS-04671,1,0.42
RDS-04672,0,0.1
RDS-04673,3,0.77
RDS-04674,3,0.7
RDS-04675,0,0.12
RDS-04676,2,0.67
RDS-04677,1,0.25
RDS-04678,1,0.25
RDS-04679,1,0.42
RDS-04680,1,0.4
RDS-04681,2,0.65
RDS-04682,0,0.0
RDS-04683,0,0.1
RDS-04684,0,0.0
RDS-04685,0,0.15
RDS-04686,0,0.15
RDS-04687,1,0.25
RDS-04688,3,0.7
RDS-04689,1,0.25
RDS-04690,2,0.67
RDS-04691,0,0.15
RDS-04692,2,0.55
RDS-04693,2,0.67
RDS-04694,1,0.25
RDS-04695,1,0.27
RDS-04696,1,0.25
RDS-04697,1,0.27
RDS-04698,2,0.55
RDS-04699,0,0.0
RDS-04700,1,0.27
RDS-04701,1,0.37
RDS-04702,0,0.12
RDS-04703,1,0.27
RDS-04704,1,0.37
RDS-04705,1,0.3
RDS-04706,0,0.0
RDS-04707,0,0.1
RDS-04708,1,0.25
RDS-04709,1,0.3
RDS-04710,0,0.15
RDS-04711,0,0.12
RDS-04712,0,0.0
RDS-04713,1,0.25
RDS-04714,0,0.15
RDS-04715,0,0.0
RDS-04716,0,0.15
RDS-04717,0,0.0
RDS-04718,0,0.15
RDS-04719,1,0.27
RDS-04720,1,0.27
RDS-04721,0,0.0
RDS-04722,1,0.35
RDS-04723,1,0.25
RDS-04724,0,0.12
RDS-04725,0,0.12
RDS-04726,1,0.22
RDS-04727,0,0.15
RDS-04728,0,0.0
RDS-04729,0,0.15
RDS-04730,1,0.3
RDS-04731,0,0.15
RDS-04732,0,0.0
RDS-04733,0,0.0
RDS-04734,1,0.27
RDS-04735,1,0.3
RDS-04736,0,0.0
RDS-04737,0,0.15
RDS-04738,3,0.77
RDS-04739,2,0.65
RDS-04740,1,0.25
RDS-04741,1,0.27
RDS-04742,1,0.27
RDS-04743,0,0.15
RDS-04744,0,0.0
RDS-04745,1,0.27
RDS-04746,0,0.15
RDS-04747,2,0.67
RDS-04748,0,0.15
RDS-04749,0,0.12
RDS-04750,0,0.12
RDS-04751,0,0.12
RDS-04752,1,0.45
RDS-04753,2,0.65
RDS-04754,0,0.0
RDS-04755,0,0.1
RDS-04756,1,0.3
RDS-04757,0,0.15
RDS-04758,0,0.15
RDS-04759,0,0.0
RDS-04760,1,0.4
RDS-04761,1,0.22
RDS-04762,0,0.15
RDS-04763,0,0.0
RDS-04764,1,0.25
RDS-04765,1,0.37
RDS-04766,0,0.12
RDS-04767,1,0.22
RDS-04768,1,0.27
RDS-04769,1,0.25
RDS-04770,1,0.27
RDS-04771,1,0.27
RDS-04772,0,0.15
RDS-04773,1,0.37
RDS-04774,0,0.12
RDS-04775,0,0.12
RDS-04776,0,0.15
RDS-04777,0,0.0
RDS-04778,0,0.0
RDS-04779,0,0.15
RDS-04780,0,0.15
RDS-04781,1,0.27
RDS-04782,1,0.4
RDS-04783,0,0.12
RDS-04784,1,0.3
RDS-04785,1,0.25
RDS-04786,2,0.55
RDS-04787,0,0.0
RDS-04788,1,0.27
RDS-04789,0,0.12
RDS-04790,0,0.12
RDS-04791,0,0.12
RDS-04792,1,0.27
RDS-04793,0,0.15
RDS-04794,1,0.3
RDS-04795,1,0.4
RDS-04796,0,0.0
RDS-04797,0,0.12
RDS-04798,1,0.27
RDS-04799,1,0.37
RDS-04800,0,0.1
RDS-04801,1,0.35
RDS-04802,0,0.15
RDS-04803,2,0.55
RDS-04804,0,0.15
RDS-04805,0,0.15
RDS-04806,0,0.0
RDS-04807,0,0.15
RDS-04808,0,0.1
RDS-04809,0,0.12
RDS-04810,0,0.15
RDS-04811,0,0.0
RDS-04812,0,0.12
RDS-04813,0,0.12
RDS-04814,0,0.12
RDS-04815,1,0.25
RDS-04816,2,0.55
RDS-04817,2,0.47
RDS-04818,1,0.27
RDS-04819,1,0.42
RDS-04820,0,0.15
RDS-04821,1,0.22
RDS-04822,2,0.52
RDS-04823,1,0.3
RDS-04824,3,0.85
RDS-04825,1,0.25
RDS-04826,2,0.65
RDS-04827,0,0.1
RDS-04828,0,0.0
RDS-04829,1,0.4
RDS-04830,0,0.0
RDS-04831,1,0.25
RDS-04832,0,0.15
RDS-04833,0,0.0
RDS-04834,1,0.27
RDS-04835,2,0.55
RDS-04836,0,0.12
RDS-04837,0,0.12
RDS-04838,2,0.65
RDS-04839,3,0.85
RDS-04840,0,0.0
RDS-04841,0,0.15
RDS-04842,0,0.0
RDS-04843,0,0.0
RDS-04844,1,0.27
RDS-04845,0,0.15
RDS-04846,1,0.42
RDS-04847,1,0.27
RDS-04848,1,0.25
RDS-04849,0,0.0
RDS-04850,0,0.15
RDS-04851,0,0.15
RDS-04852,0,0.15
RDS-04853,0,0.15
RDS-04854,0,0.1
RDS-04855,0,0.0
RDS-04856,1,0.3
RDS-04857,1,0.25
RDS-04858,0,0.12
RDS-04859,0,0.0
RDS-04860,0,0.12
RDS-04861,0,0.0
RDS-04862,1,0.45
RDS-04863,2,0.55
RDS-04864,0,0.15
RDS-04865,0,0.12
RDS-04866,1,0.3
RDS-04867,1,0.22
RDS-04868,1,0.42
RDS-04869,2,0.52
RDS-04870,0,0.1
RDS-04871,1,0.37
RDS-04872,1,0.3
RDS-04873,1,0.3
RDS-04874,0,0.12
RDS-04875,1,0.3
RDS-04876,1,0.25
RDS-04877,1,0.27
RDS-04878,1,0.37
RDS-04879,0,0.12
RDS-04880,0,0.0
RDS-04881,0,0.12
RDS-04882,0,0.15
RDS-04883,0,0.0
RDS-04884,1,0.27
RDS-04885,0,0.15
RDS-04886,0,0.15
RDS-04887,0,0.0
RDS-04888,1,0.27
RDS-04889,0,0.12
RDS-04890,1,0.27
RDS-04891,0,0.0
RDS-04892,1,0.22
RDS-04893,1,0.27
RDS-04894,0,0.0
RDS-04895,1,0.25
RDS-04896,0,0.0
RDS-04897,0,0.0
RDS-04898,0,0.1
RDS-04899,0,0.0
RDS-04900,1,0.25
RDS-04901,0,0.0
RDS-04902,1,0.37
RDS-04903,0,0.1
RDS-04904,1,0.3
RDS-04905,0,0.15
RDS-04906,0,0.0
RDS-04907,0,0.1
RDS-04908,0,0.1
RDS-04909,0,0.15
RDS-04910,1,0.22
RDS-04911,2,0.67
RDS-04912,0,0.1
RDS-04913,1,0.27
RDS-04914,1,0.3
RDS-04915,0,0.0
RDS-04916,0,0.12
RDS-04917,2,0.67
RDS-04918,1,0.25
RDS-04919,0,0.12
RDS-04920,1,0.27
RDS-04921,0,0.0
RDS-04922,0,0.0
RDS-04923,0,0.0
RDS-04924,0,0.15
RDS-04925,1,0.22
RDS-04926,0,0.15
RDS-04927,0,0.15
RDS-04928,1,0.25
RDS-04929,0,0.15
RDS-04930,1,0.42
RDS-04931,0,0.15
RDS-04932,3,0.77
RDS-04933,1,0.32
RDS-04934,0,0.0
RDS-04935,0,0.15
RDS-04936,3,0.77
RDS-04937,1,0.37
RDS-04938,1,0.27
RDS-04939,2,0.55
RDS-04940,2,0.57
RDS-04941,0,0.15
RDS-04942,1,0.3
RDS-04943,1,0.22
RDS-04944,3,0.8
RDS-04945,2,0.65
RDS-04946,0,0.0
RDS-04947,0,0.0
RDS-04948,0,0.12
RDS-04949,0,0.12
RDS-04950,2,0.65
RDS-04951,0,0.15
RDS-04952,1,0.25
RDS-04953,0,0.15
RDS-04954,0,0.0
RDS-04955,1,0.3
RDS-04956,1,0.42
RDS-04957,0,0.12
RDS-04958,0,0.1
RDS-04959,1,0.37
RDS-04960,2,0.65
RDS-04961,0,0.15
RDS-04962,2,0.52
RDS-04963,2,0.65
RDS-04964,0,0.0
RDS-04965,0,0.15
RDS-04966,1,0.37
RDS-04967,1,0.37
RDS-04968,1,0.27
RDS-04969,1,0.3
RDS-04970,2,0.67
RDS-04971,2,0.65
RDS-04972,1,0.35
RDS-04973,0,0.1
RDS-04974,1,0.37
RDS-04975,0,0.15
RDS-04976,0,0.0
RDS-04977,0,0.0
RDS-04978,1,0.42
RDS-04979,0,0.1
RDS-04980,2,0.55
RDS-04981,1,0.27
RDS-04982,1,0.3
RDS-04983,0,0.0
RDS-04984,1,0.22
RDS-04985,0,0.0
RDS-04986,1,0.25
RDS-04987,0,0.0
RDS-04988,1,0.27
RDS-04989,0,0.15
RDS-04990,0,0.12
RDS-04991,0,0.12
RDS-04992,0,0.1
RDS-04993,0,0.0
RDS-04994,1,0.3
RDS-04995,0,0.15
RDS-04996,1,0.4
RDS-04997,1,0.3
RDS-04998,0,0.0
RDS-04999,0,0.0
RDS-05000,1,0.3
RDS-05001,0,0.1
RDS-05002,0,0.15
RDS-05003,1,0.42
RDS-05004,0,0.0
RDS-05005,1,0.22
RDS-05006,1,0.3
RDS-05007,0,0.15
RDS-05008,1,0.42
RDS-05009,3,0.77
RDS-05010,1,0.3
RDS-05011,1,0.42
RDS-05012,1,0.27
RDS-05013,1,0.27
RDS-05014,0,0.0
RDS-05015,0,0.12
RDS-05016,0,0.0
RDS-05017,2,0.65
RDS-05018,0,0.0
RDS-05019,1,0.25
RDS-05020,3,0.7
RDS-05021,3,0.7
RDS-05022,0,0.15
RDS-05023,1,0.37
RDS-05024,1,0.3
RDS-05025,1,0.37
RDS-05026,0,0.0
RDS-05027,1,0.22
RDS-05028,2,0.62
RDS-05029,1,0.25
RDS-05030,0,0.0
RDS-05031,1,0.22
RDS-05032,1,0.27
RDS-05033,0,0.12
RDS-05034,0,0.15
RDS-05035,1,0.42
RDS-05036,2,0.52
RDS-05037,0,0.12
RDS-05038,0,0.12
RDS-05039,2,0.67
RDS-05040,0,0.1
RDS-05041,0,0.1
RDS-05042,0,0.12
RDS-05043,1,0.25
RDS-05044,0,0.15
RDS-05045,0,0.0
RDS-05046,0,0.0
RDS-05047,0,0.12
RDS-05048,0,0.0
RDS-05049,0,0.12
RDS-05050,1,0.4
RDS-05051,1,0.3
RDS-05052,2,0.55
RDS-05053,1,0.22
RDS-05054,1,0.27
RDS-05055,0,0.12
RDS-05056,1,0.27
RDS-05057,0,0.15
RDS-05058,1,0.27
RDS-05059,1,0.22
RDS-05060,0,0.1
RDS-05061,1,0.27
RDS-05062,1,0.4
RDS-05063,2,0.57
RDS-05064,0,0.15
RDS-05065,0,0.0
RDS-05066,0,0.1
RDS-05067,0,0.0
RDS-05068,1,0.25
RDS-05069,0,0.15
RDS-05070,0,0.0
RDS-05071,0,0.12
RDS-05072,0,0.0
RDS-05073,2,0.55
RDS-05074,0,0.15
RDS-05075,2,0.5
RDS-05076,0,0.0
RDS-05077,0,0.0
RDS-05078,0,0.0
RDS-05079,0,0.15
RDS-05080,0,0.0
RDS-05081,0,0.15
RDS-05082,0,0.12
RDS-05083,1,0.25
RDS-05084,1,0.37
RDS-05085,0,0.12
RDS-05086,2,0.62
RDS-05087,1,0.27
RDS-05088,1,0.2
RDS-05089,0,0.15
RDS-05090,2,0.65
RDS-05091,0,0.1
RDS-05092,0,0.0
RDS-05093,2,0.5
RDS-05094,0,0.12
RDS-05095,0,0.15
RDS-05096,0,0.15
RDS-05097,1,0.22
RDS-05098,1,0.27
RDS-05099,1,0.25
RDS-05100,0,0.12
RDS-05101,0,0.15
RDS-05102,0,0.15
RDS-05103,1,0.3
RDS-05104,0,0.0
RDS-05105,1,0.37
RDS-05106,0,0.15
RDS-05107,0,0.12
RDS-05108,1,0.37
RDS-05109,0,0.15
RDS-05110,1,0.4
RDS-05111,1,0.42
RDS-05112,0,0.15
RDS-05113,0,0.0
RDS-05114,1,0.4
RDS-05115,0,0.15
RDS-05116,1,0.3
RDS-05117,0,0.0
RDS-05118,2,0.65
RDS-05119,1,0.27
RDS-05120,0,0.1
RDS-05121,1,0.3
RDS-05122,0,0.12
RDS-05123,1,0.25
RDS-05124,0,0.0
RDS-05125,0,0.15
RDS-05126,1,0.27
RDS-05127,0,0.0
RDS-05128,0,0.1
RDS-05129,1,0.22
RDS-05130,0,0.0
RDS-05131,2,0.65
RDS-05132,1,0.22
RDS-05133,1,0.22
RDS-05134,1,0.22
RDS-05135,0,0.12
RDS-05136,2,0.65
RDS-05137,1,0.25
RDS-05138,0,0.0
RDS-05139,2,0.55
RDS-05140,1,0.25
RDS-05141,0,0.0
RDS-05142,1,0.27
RDS-05143,1,0.27
RDS-05144,1,0.25
RDS-05145,0,0.12
RDS-05146,2,0.65
RDS-05147,1,0.3
RDS-05148,1,0.27
RDS-05149,1,0.27
RDS-05150,1,0.27
RDS-05151,3,0.77
RDS-05152,2,0.65
RDS-05153,0,0.12
RDS-05154,1,0.3
RDS-05155,2,0.67
RDS-05156,0,0.12
RDS-05157,1,0.27
RDS-05158,2,0.52
RDS-05159,2,0.52
RDS-05160,0,0.1
RDS-05161,1,0.4
RDS-05162,0,0.0
RDS-05163,0,0.0
RDS-05164,0,0.15
RDS-05165,1,0.3
RDS-05166,0,0.0
RDS-05167,1,0.27
RDS-05168,0,0.0
RDS-05169,1,0.27
RDS-05170,2,0.5
RDS-05171,1,0.25
RDS-05172,0,0.0
RDS-05173,0,0.12
RDS-05174,0,0.15
RDS-05175,0,0.0
RDS-05176,0,0.15
RDS-05177,3,0.77
RDS-05178,0,0.12
RDS-05179,0,0.12
RDS-05180,1,0.27
RDS-05181,1,0.27
RDS-05182,1,0.42
RDS-05183,1,0.27
RDS-05184,0,0.0
RDS-05185,0,0.0
RDS-05186,0,0.12
RDS-05187,1,0.3
RDS-05188,2,0.65
RDS-05189,0,0.0
RDS-05190,2,0.5
RDS-05191,0,0.12
RDS-05192,1,0.22
RDS-05193,0,0.15
RDS-05194,0,0.1
RDS-05195,0,0.1
RDS-05196,0,0.12
RDS-05197,2,0.65
RDS-05198,0,0.15
RDS-05199,2,0.62
RDS-05200,0,0.12
RDS-05201,0,0.0
RDS-05202,0,0.12
RDS-05203,1,0.3
RDS-05204,0,0.12
RDS-05205,1,0.25
RDS-05206,0,0.12
RDS-05207,0,0.12
RDS-05208,0,0.1
RDS-05209,0,0.0
RDS-05210,0,0.15
RDS-05211,2,0.65
RDS-05212,2,0.55
RDS-05213,1,0.25
RDS-05214,0,0.15
RDS-05215,1,0.3
RDS-05216,1,0.27
RDS-05217,0,0.15
RDS-05218,1,0.37
RDS-05219,0,0.1
RDS-05220,1,0.3
RDS-05221,0,0.15
RDS-05222,1,0.27
RDS-05223,0,0.12
RDS-05224,3,0.82
RDS-05225,2,0.67
RDS-05226,1,0.37
RDS-05227,1,0.27
RDS-05228,1,0.27
RDS-05229,2,0.65
RDS-05230,0,0.15
RDS-05231,0,0.1
RDS-05232,0,0.0
RDS-05233,1,0.27
RDS-05234,1,0.25
RDS-05235,0,0.0
RDS-05236,1,0.25
RDS-05237,0,0.12
RDS-05238,2,0.5
RDS-05239,0,0.0
RDS-05240,1,0.4
RDS-05241,2,0.62
RDS-05242,0,0.15
RDS-05243,0,0.0
RDS-05244,0,0.0
RDS-05245,0,0.0
RDS-05246,0,0.12
RDS-05247,0,0.12
RDS-05248,0,0.0
RDS-05249,0,0.1
RDS-05250,1,0.27
RDS-05251,1,0.37
RDS-05252,0,0.12
RDS-05253,0,0.1
RDS-05254,0,0.12
RDS-05255,0,0.12
RDS-05256,0,0.1
RDS-05257,1,0.27
RDS-05258,2,0.55
RDS-05259,1,0.25
RDS-05260,0,0.15
RDS-05261,1,0.25
RDS-05262,0,0.0
RDS-05263,1,0.27
RDS-05264,1,0.42
RDS-05265,0,0.12
RDS-05266,1,0.25
RDS-05267,1,0.27
RDS-05268,0,0.1
RDS-05269,2,0.67
RDS-05270,0,0.1
RDS-05271,2,0.62
RDS-05272,3,0.77
RDS-05273,0,0.12
RDS-05274,1,0.27
RDS-05275,0,0.12
RDS-05276,1,0.37
RDS-05277,2,0.67
RDS-05278,1,0.27
RDS-05279,0,0.12
RDS-05280,0,0.0
RDS-05281,1,0.3
RDS-05282,0,0.1
RDS-05283,1,0.4
RDS-05284,0,0.0
RDS-05285,0,0.1
RDS-05286,0,0.12
RDS-05287,0,0.0
RDS-05288,0,0.15
RDS-05289,0,0.15
RDS-05290,2,0.55
RDS-05291,0,0.0
RDS-05292,1,0.42
RDS-05293,1,0.25
RDS-05294,1,0.27
RDS-05295,0,0.15
RDS-05296,1,0.37
RDS-05297,0,0.0
RDS-05298,0,0.15
RDS-05299,1,0.27
RDS-05300,0,0.0
RDS-05301,0,0.12
RDS-05302,0,0.12
RDS-05303,1,0.27
RDS-05304,1,0.2
RDS-05305,0,0.15
RDS-05306,0,0.15
RDS-05307,0,0.0
RDS-05308,0,0.0
RDS-05309,1,0.25
RDS-05310,2,0.52
RDS-05311,0,0.15
RDS-05312,1,0.25
RDS-05313,0,0.0
RDS-05314,0,0.12
RDS-05315,0,0.1
RDS-05316,1,0.37
RDS-05317,0,0.12
RDS-05318,1,0.42
RDS-05319,0,0.0
RDS-05320,0,0.0
RDS-05321,0,0.0
RDS-05322,1,0.37
RDS-05323,0,0.15
RDS-05324,3,0.77
RDS-05325,0,0.12
RDS-05326,1,0.27
RDS-05327,0,0.12
RDS-05328,0,0.1
RDS-05329,3,0.77
RDS-05330,0,0.15
RDS-05331,1,0.3
RDS-05332,0,0.1
RDS-05333,0,0.0
RDS-05334,0,0.15
RDS-05335,2,0.67
RDS-05336,1,0.27
RDS-05337,0,0.0
RDS-05338,0,0.0
RDS-05339,0,0.15
RDS-05340,1,0.37
RDS-05341,1,0.25
RDS-05342,1,0.2
RDS-05343,0,0.15
RDS-05344,0,0.12
RDS-05345,1,0.27
RDS-05346,1,0.25
RDS-05347,1,0.27
RDS-05348,1,0.37
RDS-05349,0,0.12
RDS-05350,0,0.12
RDS-05351,1,0.37
RDS-05352,3,0.7
RDS-05353,0,0.0
RDS-05354,1,0.4
RDS-05355,0,0.0
RDS-05356,0,0.15
RDS-05357,0,0.15
RDS-05358,0,0.1
RDS-05359,0,0.15
RDS-05360,2,0.52
RDS-05361,1,0.25
RDS-05362,1,0.25
RDS-05363,2,0.55
RDS-05364,0,0.12
RDS-05365,1,0.27
RDS-05366,0,0.12
RDS-05367,1,0.3
RDS-05368,3,0.8
RDS-05369,0,0.0
RDS-05370,0,0.15
RDS-05371,0,0.15
RDS-05372,0,0.12
RDS-05373,1,0.25
